1691971200000,1.00080000,1.00080000,1.00070000,1.00070000,15952.00000000,1691971259999,15964.07960000,42,9132.00000000,9139.30560000,0
1691971260000,1.00080000,1.00080000,1.00070000,1.00080000,141013.00000000,1691971319999,141113.11540000,53,14063.00000000,14074.25040000,0
1691971320000,1.00080000,1.00080000,1.00070000,1.00070000,70711.00000000,1691971379999,70761.16310000,32,6654.00000000,6659.32320000,0
1691971380000,1.00080000,1.00080000,1.00070000,1.00070000,55551.00000000,1691971439999,55590.58370000,32,6980.00000000,6985.58400000,0
1691971440000,1.00080000,1.00080000,1.00070000,1.00070000,80507.00000000,1691971499999,80563.61430000,33,2594.00000000,2596.07520000,0
1691971500000,1.00070000,1.00080000,1.00070000,1.00070000,78048.00000000,1691971559999,78103.10730000,45,4737.00000000,4740.78960000,0
1691971560000,1.00080000,1.00080000,1.00070000,1.00070000,43817.00000000,1691971619999,43848.47290000,50,8010.00000000,8016.40800000,0
1691971620000,1.00070000,1.00080000,1.00070000,1.00070000,132385.00000000,1691971679999,132479.02520000,35,13557.00000000,13567.84560000,0
1691971680000,1.00080000,1.00080000,1.00070000,1.00080000,3915.00000000,1691971739999,3918.12520000,20,3847.00000000,3850.07760000,0
1691971740000,1.00080000,1.00080000,1.00070000,1.00070000,58502.00000000,1691971799999,58544.06310000,43,11117.00000000,11125.89360000,0
1691971800000,1.00070000,1.00080000,1.00070000,1.00070000,97401.00000000,1691971859999,97470.04740000,32,8667.00000000,8673.93360000,0
1691971860000,1.00080000,1.00080000,1.00070000,1.00070000,72128.00000000,1691971919999,72179.72590000,39,12363.00000000,12372.89040000,0
1691971920000,1.00080000,1.00080000,1.00070000,1.00070000,25387.00000000,1691971979999,25406.61480000,51,18439.00000000,18453.75120000,0
1691971980000,1.00080000,1.00080000,1.00070000,1.00080000,84078.00000000,1691972039999,84140.02220000,50,31676.00000000,31701.34080000,0
1691972040000,1.00070000,1.00080000,1.00070000,1.00070000,13025.00000000,1691972099999,13035.29090000,38,11734.00000000,11743.38720000,0
1691972100000,1.00080000,1.00080000,1.00070000,1.00080000,91295.00000000,1691972159999,91361.22220000,50,23157.00000000,23175.52560000,0
1691972160000,1.00080000,1.00080000,1.00070000,1.00070000,401919.00000000,1691972219999,402239.84350000,125,395002.00000000,395318.00160000,0
1691972220000,1.00070000,1.00080000,1.00070000,1.00080000,140472.00000000,1691972279999,140575.15610000,69,48257.00000000,48295.60560000,0
1691972280000,1.00080000,1.00080000,1.00070000,1.00080000,30620.00000000,1691972339999,30642.43250000,50,9985.00000000,9992.98800000,0
1691972340000,1.00080000,1.00080000,1.00070000,1.00070000,67762.00000000,1691972399999,67810.39320000,51,9598.00000000,9605.67840000,0
1691972400000,1.00070000,1.00080000,1.00070000,1.00070000,337128.00000000,1691972459999,337396.48930000,69,324997.00000000,325256.99760000,0
1691972460000,1.00080000,1.00080000,1.00070000,1.00070000,62035.00000000,1691972519999,62079.53750000,53,11130.00000000,11138.90400000,0
