1681430400000,2013.87000000,2013.89000000,2013.69000000,2013.69000000,2.72200000,1681430459999,5481.61385000,5,2.63450000,5305.40022500,0
1681430460000,2013.74000000,2013.74000000,2012.91000000,2012.91000000,8.60040000,1681430519999,17316.48356100,25,8.02620000,16160.49633300,0
1681430520000,2012.83000000,2012.83000000,2012.79000000,2012.79000000,0.06360000,1681430579999,128.01478400,2,0.06360000,128.01478400,0
1681430580000,2013.17000000,2013.17000000,2012.63000000,2012.63000000,3.24760000,1681430639999,6536.73829500,8,0.30030000,604.50089700,0
1681430640000,2012.60000000,2013.91000000,2012.60000000,2012.93000000,3.98380000,1681430699999,8020.07858200,12,1.02030000,2053.58888500,0
1681430700000,2012.80000000,2012.80000000,2012.09000000,2012.18000000,7.13930000,1681430759999,14365.92028500,12,6.39410000,12865.98172500,0
1681430760000,2012.28000000,2012.65000000,2012.28000000,2012.28000000,1.22800000,1681430819999,2471.41807300,5,0.42800000,861.29807300,0
1681430820000,2012.47000000,2012.47000000,2012.13000000,2012.13000000,1.53650000,1681430879999,3092.03485400,5,1.08530000,2184.01187000,0
1681430880000,2011.99000000,2012.30000000,2011.72000000,2012.30000000,4.35910000,1681430939999,8770.69171000,11,1.94540000,3914.36142600,0
1681430940000,2012.30000000,2012.30000000,2012.30000000,2012.30000000,0.00000000,1681430999999,0.00000000,0,0.00000000,0.00000000,0
1681431000000,2012.07000000,2012.07000000,2012.07000000,2012.07000000,0.01830000,1681431059999,36.82088100,1,0.01830000,36.82088100,0
1681431060000,2011.69000000,2012.41000000,2011.69000000,2012.41000000,4.96400000,1681431119999,9988.13756300,11,1.93380000,3890.33353500,0
1681431120000,2012.08000000,2012.08000000,2011.96000000,2011.97000000,0.94130000,1681431179999,1893.86945900,3,0.75870000,1526.48163900,0
1681431180000,2011.82000000,2012.09000000,2011.79000000,2012.03000000,2.79190000,1681431239999,5617.15591100,10,1.33430000,2684.36619900,0
1681431240000,2011.56000000,2012.19000000,2011.50000000,2012.19000000,6.12170000,1681431299999,12316.08724500,13,2.40000000,4827.70800000,0
1681431300000,2014.37000000,2014.88000000,2014.37000000,2014.87000000,2.75120000,1681431359999,5542.66592800,7,1.33890000,2697.06195900,0
1681431360000,2014.96000000,2017.07000000,2014.96000000,2016.50000000,9.48100000,1681431419999,19116.37905500,16,6.96900000,14050.01738100,0
1681431420000,2016.76000000,2016.76000000,2015.35000000,2015.36000000,9.24990000,1681431479999,18646.34533500,26,9.24990000,18646.34533500,0
1681431480000,2014.92000000,2015.26000000,2014.90000000,2014.90000000,1.70270000,1681431539999,3431.19022700,9,1.26010000,2539.27259100,0
1681431540000,2014.88000000,2014.88000000,2014.88000000,2014.88000000,0.01000000,1681431599999,20.14880000,1,0.00000000,0.00000000,0
1681431600000,2014.82000000,2014.82000000,2013.38000000,2013.38000000,3.26840000,1681431659999,6582.01626600,13,2.03140000,4090.60403600,0
1681431660000,2013.27000000,2013.27000000,2011.33000000,2011.33000000,4.17290000,1681431719999,8396.83098900,20,2.74950000,5532.92697900,0
1681431720000,2012.24000000,2012.26000000,2012.24000000,2012.26000000,0.83240000,1681431779999,1674.99857600,3,0.83240000,1674.99857600,0
1681431780000,2012.57000000,2013.53000000,2012.57000000,2013.53000000,1.13440000,1681431839999,2283.74037500,4,0.00000000,0.00000000,0
1681431840000,2014.06000000,2025.20000000,2014.06000000,2021.46000000,58.36630000,1681431899999,117973.09648700,75,37.65720000,76133.23349400,0
1681431900000,2021.50000000,2021.50000000,2017.06000000,2017.06000000,12.62410000,1681431959999,25482.84353200,29,11.63120000,23477.87854400,0
1681431960000,2017.10000000,2020.32000000,2016.90000000,2018.88000000,4.77600000,1681432019999,9638.65293000,15,4.65650000,9397.42898300,0
1681432020000,2020.23000000,2021.07000000,2018.97000000,2021.07000000,5.96230000,1681432079999,12041.58826600,16,5.75300000,11618.59834900,0
1681432080000,2020.72000000,2020.72000000,2019.64000000,2019.82000000,18.03100000,1681432139999,36420.45838300,28,17.79490000,35943.60854700,0
1681432140000,2019.68000000,2020.76000000,2019.05000000,2020.76000000,25.56840000,1681432199999,51640.59062500,43,24.15820000,48792.24601300,0
1681432200000,2021.65000000,2030.46000000,2021.65000000,2027.63000000,30.34360000,1681432259999,61517.12180200,64,8.63070000,17501.19366500,0
