1716854400000,3891.53000000,3892.24000000,3890.81000000,3891.80000000,11.70880000,1716854459999,45565.47602900,38,10.54080000,41020.51497500,0
1716854460000,3891.81000000,3891.81000000,3889.82000000,3889.84000000,1.07660000,1716854519999,4189.60795000,7,0.83100000,3234.09411000,0
1716854520000,3889.21000000,3890.85000000,3889.21000000,3890.11000000,1.41260000,1716854579999,5494.84224000,9,1.31800000,5126.77256000,0
1716854580000,3889.00000000,3889.00000000,3887.21000000,3887.21000000,1.08100000,1716854639999,4203.36428700,7,0.73610000,2862.27637900,0
1716854640000,3886.61000000,3886.61000000,3885.83000000,3885.98000000,1.90200000,1716854699999,7391.34325600,8,1.85260000,7199.37413400,0
1716854700000,3885.81000000,3886.26000000,3883.80000000,3883.81000000,9.37500000,1716854759999,36421.89129000,14,1.88280000,7315.37568300,0
1716854760000,3883.80000000,3885.86000000,3883.40000000,3885.86000000,7.07320000,1716854819999,27474.05873500,19,6.98310000,27124.12567700,0
1716854820000,3885.86000000,3885.86000000,3883.40000000,3883.40000000,1.37920000,1716854879999,5358.48423600,7,1.04890000,4075.11826800,0
1716854880000,3883.41000000,3884.00000000,3883.33000000,3883.33000000,3.11780000,1716854939999,12108.23450800,17,2.34370000,9101.99224700,0
1716854940000,3883.00000000,3883.48000000,3882.87000000,3883.48000000,0.43270000,1716854999999,1680.17868600,4,0.29260000,1136.12776200,0
1716855000000,3883.42000000,3884.01000000,3883.42000000,3884.01000000,1.10700000,1716855059999,4299.13695100,4,0.90100000,3499.03089100,0
1716855060000,3883.09000000,3884.70000000,3883.09000000,3884.01000000,1.23060000,1716855119999,4779.14775800,9,1.11720000,4338.70060400,0
1716855120000,3883.45000000,3884.19000000,3882.48000000,3883.80000000,1.81660000,1716855179999,7053.25680900,7,1.70420000,6616.74876900,0
1716855180000,3885.02000000,3885.02000000,3884.25000000,3884.25000000,1.69400000,1716855239999,6580.52019700,6,0.84530000,3283.95455800,0
1716855240000,3882.57000000,3883.71000000,3881.67000000,3883.61000000,3.17760000,1716855299999,12337.44584400,17,2.00910000,7800.61967900,0
1716855300000,3881.81000000,3881.81000000,3881.81000000,3881.81000000,0.08880000,1716855359999,344.70472800,1,0.00000000,0.00000000,0
1716855360000,3881.27000000,3883.60000000,3881.27000000,3883.42000000,2.30050000,1716855419999,8930.97590300,14,2.06030000,7998.22244700,0
1716855420000,3883.60000000,3883.60000000,3882.00000000,3882.00000000,0.29920000,1716855479999,1161.74304000,4,0.00000000,0.00000000,0
1716855480000,3882.40000000,3882.40000000,3880.80000000,3880.80000000,0.37960000,1716855539999,1473.31152000,3,0.00000000,0.00000000,0
1716855540000,3881.26000000,3881.26000000,3881.23000000,3881.23000000,0.09140000,1716855599999,354.74450000,2,0.00260000,10.09127600,0
1716855600000,3880.40000000,3880.40000000,3877.82000000,3878.01000000,4.04330000,1716855659999,15683.49771100,27,2.97460000,11537.07674700,0
1716855660000,3879.04000000,3879.04000000,3876.41000000,3877.19000000,2.36170000,1716855719999,9156.20362100,13,1.84340000,7146.64941200,0
